,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year
18197,C537805,40001,WHITE BAMBOO RIBS LAMPSHADE,-2,2010-12-08 13:18:00,0.64,15311.0,United Kingdom,-1.28,2010
18198,C537805,85047,WHITE BEADED GARLAND STRING 20LIGHT,-1,2010-12-08 13:18:00,5.55,15311.0,United Kingdom,-5.55,2010
18199,C537805,22719,GUMBALL MONOCHROME COAT RACK,-3,2010-12-08 13:18:00,1.06,15311.0,United Kingdom,-3.18,2010
18200,C537805,20798,CLEAR MILKSHAKE GLASS,-4,2010-12-08 13:18:00,1.65,15311.0,United Kingdom,-6.6,2010
18201,C537805,22198,LARGE POPCORN HOLDER ,-1,2010-12-08 13:18:00,1.45,15311.0,United Kingdom,-1.45,2010
18202,C537805,22197,SMALL POPCORN HOLDER,-1,2010-12-08 13:18:00,0.72,15311.0,United Kingdom,-0.72,2010
18203,C537805,20829,GLITTER HANGING BUTTERFLY STRING,-1,2010-12-08 13:18:00,2.1,15311.0,United Kingdom,-2.1,2010
18204,C537805,22571,ROCKING HORSE RED CHRISTMAS ,-1,2010-12-08 13:18:00,0.85,15311.0,United Kingdom,-0.85,2010
18232,C537807,84949,SILVER HANGING T-LIGHT HOLDER,-5,2010-12-08 13:23:00,1.65,13495.0,United Kingdom,-8.25,2010
18233,C537807,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-3,2010-12-08 13:23:00,4.95,13495.0,United Kingdom,-14.850000000000001,2010
18234,C537807,21143,ANTIQUE GLASS HEART DECORATION ,-1,2010-12-08 13:23:00,1.95,13495.0,United Kingdom,-1.95,2010
18235,C537807,21812,GARLAND WITH HEARTS AND BELLS,-6,2010-12-08 13:23:00,4.95,13495.0,United Kingdom,-29.700000000000003,2010
18246,C537812,21843,RED RETROSPOT CAKE STAND,-10,2010-12-08 13:33:00,9.95,14299.0,United Kingdom,-99.5,2010
18247,C537812,22423,REGENCY CAKESTAND 3 TIER,-10,2010-12-08 13:33:00,10.95,14299.0,United Kingdom,-109.5,2010
18255,C537814,20703,BLUE PADDED SOFT MOBILE,-3,2010-12-08 13:43:00,4.25,12712.0,Germany,-12.75,2010
18351,C537820,22627,MINT KITCHEN SCALES,-1,2010-12-08 14:10:00,8.5,16016.0,United Kingdom,-8.5,2010
18352,C537821,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-3,2010-12-08 14:20:00,6.95,18193.0,United Kingdom,-20.85,2010
18974,C537824,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,2010-12-08 14:27:00,9.95,12870.0,United Kingdom,-9.95,2010
18975,C537824,22784,LANTERN CREAM GAZEBO ,-1,2010-12-08 14:27:00,4.95,12870.0,United Kingdom,-4.95,2010
19101,C537832,22073,RED RETROSPOT STORAGE JAR,-2,2010-12-08 14:52:00,3.75,16858.0,United Kingdom,-7.5,2010
19102,C537832,21531,RED RETROSPOT SUGAR JAM BOWL,-4,2010-12-08 14:52:00,2.1,16858.0,United Kingdom,-8.4,2010
19103,C537832,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,2010-12-08 14:52:00,6.95,16858.0,United Kingdom,-13.9,2010
19105,C537834,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2010-12-08 14:54:00,2.95,13267.0,United Kingdom,-2.95,2010
19106,C537834,21314,SMALL GLASS HEART TRINKET POT,-1,2010-12-08 14:54:00,2.1,13267.0,United Kingdom,-2.1,2010
19107,C537834,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,2010-12-08 14:54:00,2.95,13267.0,United Kingdom,-8.850000000000001,2010
19108,C537835,22138,BAKING SET 9 PIECE RETROSPOT ,-3,2010-12-08 14:57:00,4.95,14618.0,United Kingdom,-14.850000000000001,2010
19124,C537838,22299,PIG KEYRING WITH LIGHT & SOUND ,-4,2010-12-08 15:01:00,1.25,13115.0,United Kingdom,-5.0,2010
19348,C537853,79000,MOROCCAN TEA GLASS,-1,2010-12-08 15:57:00,0.85,13370.0,United Kingdom,-0.85,2010
19349,C537853,22940,FELTCRAFT CHRISTMAS FAIRY,-1,2010-12-08 15:57:00,4.25,13370.0,United Kingdom,-4.25,2010
19350,C537853,22169,FAMILY ALBUM WHITE PICTURE FRAME,-2,2010-12-08 15:57:00,8.5,13370.0,United Kingdom,-17.0,2010
19351,C537853,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2010-12-08 15:57:00,2.95,13370.0,United Kingdom,-2.95,2010
19352,C537853,22960,JAM MAKING SET WITH JARS,-2,2010-12-08 15:57:00,4.25,13370.0,United Kingdom,-8.5,2010
19390,C537856,37370,RETRO COFFEE MUGS ASSORTED,-2,2010-12-08 15:59:00,1.25,14388.0,United Kingdom,-2.5,2010
19391,C537856,21843,RED RETROSPOT CAKE STAND,-1,2010-12-08 15:59:00,10.95,14388.0,United Kingdom,-10.95,2010
19392,C537857,D,Discount,-1,2010-12-08 16:00:00,267.12,17340.0,United Kingdom,-267.12,2010
19430,C537860,84406B,CREAM CUPID HEARTS COAT HANGER,-8,2010-12-08 16:15:00,3.25,16252.0,United Kingdom,-26.0,2010
19431,C537860,22295,HEART FILIGREE DOVE LARGE,-12,2010-12-08 16:15:00,1.65,16252.0,United Kingdom,-19.799999999999997,2010
19432,C537860,22193,RED DINER WALL CLOCK,-2,2010-12-08 16:15:00,8.5,16252.0,United Kingdom,-17.0,2010
19433,C537860,22180,RETROSPOT LAMP,-1,2010-12-08 16:15:00,9.95,16252.0,United Kingdom,-9.95,2010
19434,C537860,21624,VINTAGE UNION JACK DOORSTOP,-3,2010-12-08 16:15:00,5.95,16252.0,United Kingdom,-17.85,2010
19435,C537860,21485,RETROSPOT HEART HOT WATER BOTTLE,-3,2010-12-08 16:15:00,4.95,16252.0,United Kingdom,-14.850000000000001,2010
19436,C537860,20897,VINTAGE NOTEBOOK PARIS DAYS,-6,2010-12-08 16:15:00,2.95,16252.0,United Kingdom,-17.700000000000003,2010
19437,C537860,37370,RETRO COFFEE MUGS ASSORTED,-12,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,-15.0,2010
19438,C537860,22049,WRAP CHRISTMAS SCREEN PRINT,-25,2010-12-08 16:15:00,0.42,16252.0,United Kingdom,-10.5,2010
19439,C537860,21888,BINGO SET,-4,2010-12-08 16:15:00,3.75,16252.0,United Kingdom,-15.0,2010
19440,C537860,21240,BLUE POLKADOT CUP,-8,2010-12-08 16:15:00,0.85,16252.0,United Kingdom,-6.8,2010
19441,C537860,21066,VINTAGE RED MUG,-12,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,-15.0,2010
19442,C537860,20675,BLUE POLKADOT BOWL,-8,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,-10.0,2010
19443,C537860,22192,BLUE DINER WALL CLOCK,-2,2010-12-08 16:15:00,8.5,16252.0,United Kingdom,-17.0,2010
19444,C537860,21244,BLUE POLKADOT PLATE ,-8,2010-12-08 16:15:00,1.69,16252.0,United Kingdom,-13.52,2010
19445,C537860,21242,RED RETROSPOT PLATE ,-8,2010-12-08 16:15:00,1.69,16252.0,United Kingdom,-13.52,2010
19446,C537860,20676,RED RETROSPOT BOWL,-8,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,-10.0,2010
19447,C537860,79066K,RETRO MOD TRAY,-10,2010-12-08 16:15:00,0.85,16252.0,United Kingdom,-8.5,2010
19448,C537860,22637,PIGGY BANK RETROSPOT ,-6,2010-12-08 16:15:00,2.55,16252.0,United Kingdom,-15.299999999999999,2010
19449,C537860,22508,DOORSTOP RETROSPOT HEART,-4,2010-12-08 16:15:00,3.75,16252.0,United Kingdom,-15.0,2010
19450,C537860,21238,RED RETROSPOT CUP,-8,2010-12-08 16:15:00,0.85,16252.0,United Kingdom,-6.8,2010
19802,C537893,22450,SILK PURSE BABUSHKA BLUE,-1,2010-12-09 10:14:00,3.35,12721.0,France,-3.35,2010
19803,C537893,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,2010-12-09 10:14:00,9.95,12721.0,France,-19.9,2010
19804,C537893,22630,DOLLY GIRL LUNCH BOX,-2,2010-12-09 10:14:00,1.95,12721.0,France,-3.9,2010
19994,C537998,22727,ALARM CLOCK BAKELIKE RED ,-4,2010-12-09 11:42:00,3.75,17411.0,United Kingdom,-15.0,2010
19995,C537998,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-4,2010-12-09 11:42:00,3.75,17411.0,United Kingdom,-15.0,2010
20438,C538052,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2010-12-09 13:28:00,4.95,15181.0,United Kingdom,-4.95,2010
20507,C538059,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,2010-12-09 13:38:00,1.25,14205.0,United Kingdom,-15.0,2010
20508,C538059,21535,RED RETROSPOT SMALL MILK JUG,-6,2010-12-09 13:38:00,2.55,14205.0,United Kingdom,-15.299999999999999,2010
20509,C538059,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,-17.700000000000003,2010
20510,C538059,84378,SET OF 3 HEART COOKIE CUTTERS,-12,2010-12-09 13:38:00,1.25,14205.0,United Kingdom,-15.0,2010
20511,C538059,48188,DOORMAT WELCOME PUPPIES,-2,2010-12-09 13:38:00,7.95,14205.0,United Kingdom,-15.9,2010
20512,C538059,22697,GREEN REGENCY TEACUP AND SAUCER,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,-17.700000000000003,2010
20513,C538059,48187,DOORMAT NEW ENGLAND,-2,2010-12-09 13:38:00,7.95,14205.0,United Kingdom,-15.9,2010
20514,C538059,22727,ALARM CLOCK BAKELIKE RED ,-4,2010-12-09 13:38:00,3.75,14205.0,United Kingdom,-15.0,2010
20515,C538059,22699,ROSES REGENCY TEACUP AND SAUCER ,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,-17.700000000000003,2010
20516,C538059,22698,PINK REGENCY TEACUP AND SAUCER,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,-17.700000000000003,2010
20517,C538059,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,2010-12-09 13:38:00,0.55,14205.0,United Kingdom,-13.200000000000001,2010
20518,C538059,21533,RETROSPOT LARGE MILK JUG,-3,2010-12-09 13:38:00,4.95,14205.0,United Kingdom,-14.850000000000001,2010
20519,C538059,21217,RED RETROSPOT ROUND CAKE TINS,-3,2010-12-09 13:38:00,9.95,14205.0,United Kingdom,-29.849999999999998,2010
20520,C538059,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,2010-12-09 13:38:00,1.45,14205.0,United Kingdom,-17.4,2010
20523,C538062,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-14,2010-12-09 13:40:00,4.25,17702.0,United Kingdom,-59.5,2010
20524,C538062,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-4,2010-12-09 13:40:00,1.65,17702.0,United Kingdom,-6.6,2010
20525,C538062,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,2010-12-09 13:40:00,3.75,17702.0,United Kingdom,-3.75,2010
20526,C538062,22168,ORGANISER WOOD ANTIQUE WHITE ,-2,2010-12-09 13:40:00,8.5,17702.0,United Kingdom,-17.0,2010
20527,C538062,20973,12 PENCIL SMALL TUBE WOODLAND,-2,2010-12-09 13:40:00,0.65,17702.0,United Kingdom,-1.3,2010
20576,C538066,22083,PAPER CHAIN KIT RETROSPOT,-1,2010-12-09 13:58:00,2.95,15738.0,United Kingdom,-2.95,2010
21350,C538075,21284,RETROSPOT CANDLE  SMALL,-12,2010-12-09 14:12:00,1.69,13021.0,United Kingdom,-20.28,2010
21465,C538081,22630,DOLLY GIRL LUNCH BOX,-33,2010-12-09 14:29:00,1.95,16898.0,United Kingdom,-64.35,2010
21466,C538082,21864,UNION JACK FLAG PASSPORT COVER ,-20,2010-12-09 14:30:00,2.1,13777.0,United Kingdom,-42.0,2010
21467,C538083,85099B,JUMBO BAG RED RETROSPOT,-3,2010-12-09 14:40:00,1.95,15750.0,United Kingdom,-5.85,2010
21468,C538083,22633,HAND WARMER UNION JACK,-4,2010-12-09 14:40:00,2.1,15750.0,United Kingdom,-8.4,2010
21469,C538084,22860,EASTER TIN CHICKS PINK DAISY,-6,2010-12-09 14:42:00,1.65,12649.0,Germany,-9.899999999999999,2010
21470,C538084,22859,EASTER TIN BUNNY BOUQUET,-6,2010-12-09 14:42:00,1.65,12649.0,Germany,-9.899999999999999,2010
21471,C538085,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2010-12-09 14:43:00,7.95,16350.0,United Kingdom,-7.95,2010
21472,C538085,21314,SMALL GLASS HEART TRINKET POT,-1,2010-12-09 14:43:00,2.1,16350.0,United Kingdom,-2.1,2010
21473,C538085,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2010-12-09 14:43:00,5.95,16350.0,United Kingdom,-5.95,2010
21516,C538088,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-24,2010-12-09 14:45:00,0.85,14766.0,United Kingdom,-20.4,2010
21517,C538089,21906,PHARMACIE FIRST AID TIN,-1,2010-12-09 14:47:00,6.75,18230.0,United Kingdom,-6.75,2010
21519,C538091,35400,WOODEN BOX ADVENT CALENDAR ,-2,2010-12-09 14:48:00,8.95,16499.0,United Kingdom,-17.9,2010
21623,C538098,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2010-12-09 14:57:00,8.5,14441.0,United Kingdom,-8.5,2010
21624,C538099,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,2010-12-09 14:58:00,4.25,15279.0,United Kingdom,-4.25,2010
21625,C538099,22457,NATURAL SLATE HEART CHALKBOARD ,-3,2010-12-09 14:58:00,2.95,15279.0,United Kingdom,-8.850000000000001,2010
21626,C538100,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,-12,2010-12-09 15:00:00,2.55,16579.0,United Kingdom,-30.599999999999998,2010
21628,C538102,84792,ENCHANTED BIRD COATHANGER 5 HOOK,-2,2010-12-09 15:01:00,4.65,14047.0,United Kingdom,-9.3,2010
21629,C538103,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,2010-12-09 15:13:00,8.5,17442.0,United Kingdom,-17.0,2010
21656,C538105,79163,BLACK CHAMPAGNE GLASS,-1,2010-12-09 15:18:00,1.65,16781.0,United Kingdom,-1.65,2010
21657,C538105,21781,MA CAMPAGNE CUTLERY BOX,-1,2010-12-09 15:18:00,14.95,16781.0,United Kingdom,-14.95,2010
21697,C538109,22780,LIGHT GARLAND BUTTERFILES PINK,-4,2010-12-09 15:23:00,4.25,16042.0,United Kingdom,-17.0,2010
21698,C538109,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2010-12-09 15:23:00,7.95,16042.0,United Kingdom,-7.95,2010
21699,C538110,21232,STRAWBERRY CERAMIC TRINKET BOX,-144,2010-12-09 15:24:00,1.06,17307.0,United Kingdom,-152.64000000000001,2010
21700,C538111,21830,ASSORTED CREEPY CRAWLIES,-24,2010-12-09 15:24:00,0.42,17950.0,United Kingdom,-10.08,2010
21701,C538112,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2010-12-09 15:28:00,3.75,14898.0,United Kingdom,-3.75,2010
21702,C538112,21777,RECIPE BOX WITH METAL HEART,-3,2010-12-09 15:28:00,7.95,14898.0,United Kingdom,-23.85,2010
21719,C538114,21275,ZINC TOP  2 DOOR WOODEN SHELF ,-1,2010-12-09 15:29:00,16.95,14217.0,United Kingdom,-16.95,2010
21720,C538115,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2010-12-09 15:30:00,1.25,16817.0,United Kingdom,-1.25,2010
21721,C538115,22251,BIRDHOUSE DECORATION MAGIC GARDEN,-9,2010-12-09 15:30:00,1.25,16817.0,United Kingdom,-11.25,2010
21722,C538115,22233,JIGSAW RABBIT AND BIRDHOUSE,-12,2010-12-09 15:30:00,1.65,16817.0,United Kingdom,-19.799999999999997,2010
21723,C538115,22230,JIGSAW TREE WITH WATERING CAN,-12,2010-12-09 15:30:00,0.85,16817.0,United Kingdom,-10.2,2010
21745,C538118,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-1,2010-12-09 15:33:00,2.95,17700.0,United Kingdom,-2.95,2010
21746,C538118,22784,LANTERN CREAM GAZEBO ,-1,2010-12-09 15:33:00,4.95,17700.0,United Kingdom,-4.95,2010
21747,C538118,47594A,CAROUSEL DESIGN WASHBAG,-1,2010-12-09 15:33:00,1.95,17700.0,United Kingdom,-1.95,2010
21748,C538119,22633,HAND WARMER UNION JACK,-1,2010-12-09 15:34:00,2.1,13136.0,United Kingdom,-2.1,2010
21749,C538119,22865,HAND WARMER OWL DESIGN,-1,2010-12-09 15:34:00,2.1,13136.0,United Kingdom,-2.1,2010
21750,C538119,21777,RECIPE BOX WITH METAL HEART,-2,2010-12-09 15:34:00,7.95,13136.0,United Kingdom,-15.9,2010
21753,C538121,22461,SAVOY ART DECO CLOCK,-1,2010-12-09 15:36:00,12.75,15535.0,United Kingdom,-12.75,2010
21754,C538122,22444,GROW YOUR OWN PLANT IN A CAN ,-1,2010-12-09 15:38:00,1.25,14696.0,United Kingdom,-1.25,2010
21755,C538123,22331,WOODLAND PARTY BAG + STICKER SET,-1,2010-12-09 15:41:00,1.65,12605.0,Germany,-1.65,2010
21756,C538123,22333,RETROSPOT PARTY BAG + STICKER SET,-1,2010-12-09 15:41:00,1.65,12605.0,Germany,-1.65,2010
21757,C538123,22956,36 FOIL HEART CAKE CASES,-2,2010-12-09 15:41:00,2.1,12605.0,Germany,-4.2,2010
21758,C538124,M,Manual,-4,2010-12-09 15:43:00,0.5,15329.0,United Kingdom,-2.0,2010
21759,C538124,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2010-12-09 15:43:00,2.95,15329.0,United Kingdom,-2.95,2010
21760,C538124,22423,REGENCY CAKESTAND 3 TIER,-1,2010-12-09 15:43:00,12.75,15329.0,United Kingdom,-12.75,2010
22344,C538164,35004B,SET OF 3 BLACK FLYING DUCKS,-1,2010-12-09 17:32:00,1.95,14031.0,United Kingdom,-1.95,2010
23241,C538189,M,Manual,-1,2010-12-10 10:35:00,133.08,,United Kingdom,-133.08,2010
24135,C538314,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-47,2010-12-10 13:52:00,0.85,15514.0,United Kingdom,-39.949999999999996,2010
24158,C538341,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-1,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-1.25,2010
24159,C538341,22988,SOLDIERS EGG CUP ,-36,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-45.0,2010
24160,C538341,22988,SOLDIERS EGG CUP ,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-15.0,2010
24161,C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-15.0,2010
24162,C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-15.0,2010
24163,C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-15.0,2010
24164,C538341,22973,CHILDREN'S CIRCUS PARADE MUG,-18,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,-29.7,2010
24165,C538341,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-6,2010-12-10 14:03:00,4.95,15514.0,United Kingdom,-29.700000000000003,2010
24166,C538341,22752,SET 7 BABUSHKA NESTING BOXES,-96,2010-12-10 14:03:00,7.65,15514.0,United Kingdom,-734.4000000000001,2010
24167,C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24168,C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24169,C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24170,C538341,22729,ALARM CLOCK BAKELIKE ORANGE,-4,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-15.0,2010
24171,C538341,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24172,C538341,22728,ALARM CLOCK BAKELIKE PINK,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24173,C538341,22728,ALARM CLOCK BAKELIKE PINK,-3,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-11.25,2010
24174,C538341,22727,ALARM CLOCK BAKELIKE RED ,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24175,C538341,22727,ALARM CLOCK BAKELIKE RED ,-2,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-7.5,2010
24176,C538341,22727,ALARM CLOCK BAKELIKE RED ,-2,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-7.5,2010
24177,C538341,22727,ALARM CLOCK BAKELIKE RED ,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24178,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24179,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-2,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-7.5,2010
24180,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-3,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-11.25,2010
24181,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24182,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24183,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24184,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-3,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-11.25,2010
24185,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75,2010
24186,C538341,22621,TRADITIONAL KNITTING NANCY,-48,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-60.0,2010
24187,C538341,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-1,2010-12-10 14:03:00,0.85,15514.0,United Kingdom,-0.85,2010
24188,C538341,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-6,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,-9.899999999999999,2010
24189,C538341,22131,FOOD CONTAINER SET 3 LOVE HEART ,-1,2010-12-10 14:03:00,1.95,15514.0,United Kingdom,-1.95,2010
24190,C538341,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-1,2010-12-10 14:03:00,2.95,15514.0,United Kingdom,-2.95,2010
24191,C538341,21889,WOODEN BOX OF DOMINOES,-24,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-30.0,2010
24192,C538341,21731,RED TOADSTOOL LED NIGHT LIGHT,-1,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,-1.65,2010
24193,C538341,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,-1,2010-12-10 14:03:00,2.1,15514.0,United Kingdom,-2.1,2010
24194,C538341,21644,ASSORTED TUTTI FRUTTI HEART BOX,-1,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-1.25,2010
24195,C538341,21056,DOCTOR'S BAG SOFT TOY,-1,2010-12-10 14:03:00,8.95,15514.0,United Kingdom,-8.95,2010
24196,C538341,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,-1,2010-12-10 14:03:00,0.42,15514.0,United Kingdom,-0.42,2010
24214,C538344,22867,HAND WARMER BIRD DESIGN,-12,2010-12-10 14:32:00,2.1,13448.0,United Kingdom,-25.200000000000003,2010
24911,C538350,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-12-10 15:01:00,2.55,13798.0,United Kingdom,-2.55,2010
24912,C538350,21231,SWEETHEART CERAMIC TRINKET BOX,-11,2010-12-10 15:01:00,1.06,13798.0,United Kingdom,-11.66,2010
24913,C538350,21936,RED RETROSPOT PICNIC BAG,-3,2010-12-10 15:01:00,2.55,13798.0,United Kingdom,-7.6499999999999995,2010
24914,C538350,20711,JUMBO BAG TOYS ,-2,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,-3.3,2010
24915,C538350,85099F,JUMBO BAG STRAWBERRY,-2,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,-3.3,2010
24916,C538350,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,-1.65,2010
24917,C538350,20718,RED RETROSPOT SHOPPER BAG,-3,2010-12-10 15:01:00,1.06,13798.0,United Kingdom,-3.18,2010
24918,C538350,85099B,JUMBO BAG RED RETROSPOT,-12,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,-19.799999999999997,2010
24919,C538350,37450,CERAMIC CAKE BOWL + HANGING CAKES,-20,2010-12-10 15:01:00,2.55,13798.0,United Kingdom,-51.0,2010
24920,C538350,20725,LUNCH BAG RED RETROSPOT,-3,2010-12-10 15:01:00,1.45,13798.0,United Kingdom,-4.35,2010
24921,C538350,20727,LUNCH BAG  BLACK SKULL.,-3,2010-12-10 15:01:00,1.45,13798.0,United Kingdom,-4.35,2010
24922,C538350,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-2,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,-3.3,2010
24923,C538350,21181,PLEASE ONE PERSON METAL SIGN,-2,2010-12-10 15:01:00,1.85,13798.0,United Kingdom,-3.7,2010
24924,C538350,85150,LADIES & GENTLEMEN METAL SIGN,-1,2010-12-10 15:01:00,2.1,13798.0,United Kingdom,-2.1,2010
24925,C538350,82583,HOT BATHS METAL SIGN,-3,2010-12-10 15:01:00,1.69,13798.0,United Kingdom,-5.07,2010
24926,C538350,21166,COOK WITH WINE METAL SIGN ,-2,2010-12-10 15:01:00,1.69,13798.0,United Kingdom,-3.38,2010
24927,C538350,21175,GIN + TONIC DIET METAL SIGN,-1,2010-12-10 15:01:00,1.85,13798.0,United Kingdom,-1.85,2010
24928,C538350,21169,YOU'RE CONFUSING ME METAL SIGN ,-2,2010-12-10 15:01:00,1.45,13798.0,United Kingdom,-2.9,2010
24929,C538350,82581,TOILET METAL SIGN,-1,2010-12-10 15:01:00,0.42,13798.0,United Kingdom,-0.42,2010
24930,C538350,22067,CHOC TRUFFLE GOLD TRINKET POT ,-1,2010-12-10 15:01:00,1.45,13798.0,United Kingdom,-1.45,2010
24931,C538350,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-4,2010-12-10 15:01:00,1.25,13798.0,United Kingdom,-5.0,2010
24932,C538350,82551,LAUNDRY 15C METAL SIGN,-1,2010-12-10 15:01:00,1.25,13798.0,United Kingdom,-1.25,2010
24933,C538350,35924,HANGING FAIRY CAKE DECORATION,-15,2010-12-10 15:01:00,1.69,13798.0,United Kingdom,-25.349999999999998,2010
24934,C538350,22064,PINK DOUGHNUT TRINKET POT ,-4,2010-12-10 15:01:00,1.45,13798.0,United Kingdom,-5.8,2010
24935,C538350,22065,CHRISTMAS PUDDING TRINKET POT ,-4,2010-12-10 15:01:00,1.25,13798.0,United Kingdom,-5.0,2010
